,Unnamed: 0,sentence,trigger1,trigger2,tag,label
421,451,The United Nations has passed a resolution calling for an end to the use of landmines in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
422,452,The United Nations has declared a new resolution to end the use of nuclear weapons.,resolution,end,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
423,453,The United Nations has declared a new resolution to end the use of landmines in any form.,resolution,end,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
424,454,The United Nations has declared a new resolution to end the use of chemical weapons in any form.,resolution,end,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
425,455,The United Nations has declared a new resolution to end the use of torture as a weapon of war.,resolution,end,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0,enable
426,456,The United Nations has declared a new resolution to end the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
427,457,The United Nations has also adopted a resolution to promote gender equality and empower women and girls.,resolution,equality,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
428,458,The European Union has also adopted a resolution to promote the rights of refugees and migrants.,resolution,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
429,459,The United Nations has also adopted a resolution to promote the protection of the environment and combat climate change.,resolution,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0,enable
430,460,The United Nations has adopted a new resolution that calls for an end to the use of chemical weapons in armed conflicts.,resolution,end,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
431,461,The United Nations has passed a resolution condemning the human rights abuses in Myanmar.,resolution,condemning,0 0 0 0 0 0 condition effect 0 0 0 0 0 0 0,enable
432,462,The United Nations has established a new international court to prosecute war crimes and crimes against humanity.,court,prosecute,0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
433,463,The United Nations has passed a resolution calling for an end to the use of chemical weapons in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
434,464,The United Nations has passed a resolution calling for an end to the use of nuclear weapons in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
435,465,The United Nations has passed a resolution calling for an end to the use of incendiary weapons in any form.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
436,466,The United Nations has passed a resolution calling for an end to the use of explosive weapons in populated areas.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
437,467,The United States and Russia have agreed to a new arms control treaty that will reduce the number of nuclear weapons in both countries.,agreed,reduce,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
438,468,"The United Nations has passed a resolution condemning the use of torture and other cruel, inhuman, or degrading treatment or punishment.",condemning,torture,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
439,471,The United Nations has passed a resolution calling for an end to the use of cluster munitions in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
440,472,The United Nations has passed a resolution calling for an end to the use of incendiary weapons in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
441,473,The United Nations has passed a resolution to combat climate change.,resolution,combat,0 0 0 0 0 0 condition 0 effect 0 0 0,enable
442,474,"The United States has elected a new president, ushering in a new era of politics.",elected,era,0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0,enable
443,475,The United Nations has adopted a new resolution to combat climate change.,resolution,combat,0 0 0 0 0 0 0 condition 0 effect 0 0 0,enable
444,476,The African Union has launched a new initiative to promote economic development.,initiative,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0,enable
445,477,"The European Union has sought to create a unified foreign policy, with the goal of creating a single set of diplomatic relations.",policy,create,0 0 0 0 0 0 effect 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
446,478,"The European Union has sought to create a unified energy policy, with the goal of creating a single set of energy sources.",create,creating,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
447,479,The government has also announced a new policy that will provide tax incentives for businesses to invest in research and development.,tax incentives,invest,0 0 0 0 0 0 0 0 0 0 0 condition condition 0 0 0 effect 0 0 0 0 0,enable
448,480,The United Nations Security Council has passed a resolution condemning the use of chemical weapons in Syria.,resolution,condemning,0 0 0 0 0 0 0 0 condition effect 0 0 0 0 0 0 0 0,enable
449,481,The government has also announced a new policy that will provide subsidies for businesses to invest in green energy sources.,subsidies,invest,0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0,enable
450,482,The United Nations has adopted a resolution to promote the protection of human rights and combat discrimination.,resolution,promote ,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
451,483,The World Bank has approved a new loan package to help developing countries address poverty and inequality.,loan,address,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0,enable
452,486,The Organization of American States has urged the Venezuelan government to respect the rights of its citizens and to restore democracy.,urged,"respect
",0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
453,487,The United States has imposed tariffs on Chinese imports in an effort to reduce the trade deficit.,tariffs,reduce,0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0,enable
454,488,The United Nations has passed a resolution condemning human rights abuses in North Korea.,resolution,condemning,0 0 0 0 0 0 condition effect 0 0 0 0 0 0 0,enable
