,Unnamed: 0,sentence,trigger1,trigger2,tag,label
411,430,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from engaging in further conflict.,Embargo,Conflict,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
412,431,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the movement of people and goods.",taken steps,Terrorism,0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
413,432,"The government has taken steps to prevent the spread of corruption, including introducing new laws to regulate the use of public funds.",taken steps,Corruption,0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
414,433,"The government has taken steps to prevent the spread of misinformation, including introducing new laws to regulate the media.",taken steps,Misinformation,0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
415,434,"The government has taken steps to prevent the spread of environmental pollution, including introducing new laws to regulate the use of hazardous materials.",taken steps,Pollution,0 0 0 prevention prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
416,435,The United Nations has imposed an arms embargo on Syria in an effort to prevent the spread of chemical weapons.,Arms embargo,Spread,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
417,436,The United Nations has imposed an arms embargo on Iran in an effort to prevent the spread of nuclear weapons.,Arms embargo,Nuclear,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
418,437,"The government has implemented a series of measures to prevent the exploitation of workers, including increased minimum wages and improved working conditions.",measures,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,prevent
419,438,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased regulation and enforcement.",measures,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
420,439,"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",measures,disease,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
421,440,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,Arms embargo,Chemical weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
422,441,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from violating human rights.,Economic sanctions,violating,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
423,442,"To prevent the spread of misinformation, the government has implemented a series of laws to regulate the media.",laws,Spread,0 0 0 effect 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
424,443,"To prevent the exploitation of workers, the government has implemented a series of laws to protect labor rights.",laws,Exploitation,0 0 0 effect 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
425,444,"To prevent the spread of dangerous diseases, the government has implemented a series of regulations to ensure public health.",regulations,Spread,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
426,445,"To prevent the proliferation of weapons of mass destruction, the United Nations has imposed an arms embargo on certain countries.",arms embargo,Proliferation,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0,prevent
427,446,"To prevent the financing of terrorist organizations, the United States has implemented a series of laws to regulate financial transactions.",laws,Financing,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
428,447,"To prevent the use of chemical weapons, the United Nations has established a series of protocols to monitor their production and use.",protocols,Use,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
429,448,"To prevent the use of biological weapons, the United Nations has established a series of protocols to monitor their production and use.",protocols,Use,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
430,449,"To prevent the use of cyber weapons, the United Nations has established a series of protocols to monitor their production and use.",protocols,Use,0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
431,450,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from further destabilizing Ukraine.,Sanctions,Destabilizing,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
432,451,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further acts of aggression.,Embargo,Aggression,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
433,452,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from engaging in further acts of violence.,Embargo,Violence,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
434,453,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,Embargo,Terrorism,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
435,454,"The government has taken steps to prevent the exploitation of workers, including introducing new laws to protect workers' rights.",steps,exploitation,0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
436,455,"The government has taken steps to prevent the spread of disease, including introducing new laws to improve public health.",steps,spread,0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,prevent
437,456,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to combat terrorism.",steps,terrorism,0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,prevent
438,457,"The government has implemented a series of measures to prevent the spread of infectious diseases, including increased vaccinations and improved sanitation standards.",Vaccinations,Spread,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
439,458,"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties for drug traffickers.",Security,Trafficking,0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
440,459,The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' affairs.,sanctions,interfering,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
441,460,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing weapons of mass destruction.,embargo,developing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
442,462,The United Nations Security Council imposed economic sanctions on Iraq in an effort to prevent Saddam Hussein from acquiring weapons of mass destruction.,sanctions,acquiring,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
443,463,The United States and its allies have deployed a massive military presence in the Persian Gulf region to prevent Iraq from invading its neighbors.,military,invading,0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
444,464,The United Nations has imposed an arms embargo on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,embargo,acquiring,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
445,465,The United States and its allies have imposed a no-fly zone over Iraq to prevent Saddam Hussein from using his air force to attack his own people.,no-fly,using,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,prevent
446,466,The United Nations has imposed economic sanctions on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,sanctions,acquiring,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
447,467,The United States and its allies have imposed a naval blockade on Iraq to prevent Saddam Hussein from importing weapons and military supplies.,naval,importing,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
448,468,The United States and its allies have imposed a trade embargo on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,trade,acquiring,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
449,469,The United Nations has imposed a travel ban on Iraq to prevent Saddam Hussein from traveling abroad and acquiring weapons of mass destruction.,travel,acquiring,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
450,470,The United States has imposed sanctions on Russia in an effort to prevent the government from interfering in the internal affairs of other countries.,Sanctions,Interfering,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,prevent
451,471,The European Union has imposed sanctions on Belarus in an effort to prevent the government from cracking down on political dissent.,Sanctions,Cracking,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
452,472,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,Embargo,Violence,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
453,473,The United States has imposed sanctions on North Korea in an effort to prevent the government from developing nuclear weapons.,Sanctions,Developing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
454,474,"The government has implemented a series of measures to prevent the illegal exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate the law.",measures,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
455,475,"The government has implemented a series of measures to prevent the illegal dumping of hazardous waste, including increased monitoring of waste disposal sites and increased penalties for those who violate the law.",measures,dumping,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
456,476,The United Nations has imposed a travel ban on Sudan in an effort to prevent the country from committing war crimes.,Travel ban,committing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
457,477,The United States has imposed economic sanctions on Cuba in an effort to prevent the country from violating human rights.,Economic sanctions,violating,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
458,478,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from engaging in further acts of aggression.,Arms embargo,Aggression,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
459,479,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from engaging in further acts of terrorism.,Arms embargo,Terrorism,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
460,480,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further acts of violence.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
461,481,"The government has implemented a series of measures to prevent the spread of hate speech, including increased monitoring of social media platforms and increased penalties for offenders.",measures,hate speech,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
462,482,"The government has implemented a series of measures to prevent the spread of misinformation, including increased fact-checking and increased penalties for those who spread false information.",measures,misinformation,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
463,483,The government has passed legislation to prevent companies from exploiting workers and paying them below minimum wage.,legislation,exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0,prevent
464,484,The United Nations has imposed an arms embargo on a country in an effort to prevent it from acquiring weapons of mass destruction.,embargo,acquiring,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
465,485,The government has implemented a series of laws to prevent discrimination against minority groups.,laws,discrimination,0 0 0 0 0 0 0 prevention 0 0 effect 0 0 0 0,prevent
466,486,The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting terrorist activities.,sanctions,supporting,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
467,487,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and improved intelligence gathering.",Surveillance,Terrorism,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0,prevent
468,488,"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and improved accountability.",Transparency,Corruption,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0,prevent
469,489,The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the country from engaging in civil war.,Embargo,Civil War,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
470,490,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from becoming a safe haven for terrorists.,Embargo,Terrorists,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
471,491,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further conflict.,Embargo,Conflict,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
472,492,"The government has implemented a series of measures to prevent the exploitation of workers, including increased monitoring of labor practices and increased penalties for employers who violate labor laws.",Monitoring,Exploitation,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
473,493,The government has implemented a series of regulations to prevent companies from engaging in unethical labor practices.,Regulations,Unethical,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0,prevent
474,494,The government has implemented a series of regulations to prevent companies from exploiting vulnerable populations.,Regulations,Exploiting,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0,prevent
475,495,The government has implemented a series of regulations to prevent companies from engaging in price gouging.,Regulations,Price Gouging,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect effect 0,prevent
476,496,The government has implemented a series of regulations to prevent companies from engaging in deceptive marketing practices.,Regulations,engaging,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0,prevent
477,497,The government has implemented a series of regulations to prevent companies from engaging in insider trading.,Regulations,engaging,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
478,499,The United States has imposed sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,Sanctions,Human rights abuses,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
479,501,The United States has imposed sanctions on Syria in an effort to prevent the country from committing human rights abuses.,Sanctions,Human rights abuses,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
480,502,The United Nations has imposed a travel ban on Sudan in an effort to prevent the country from destabilizing the region.,Travel ban,Destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
481,503,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and intelligence gathering.",Surveillance,Terrorism,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0,prevent
482,504,The government has taken steps to prevent the spread of corruption by introducing new laws and regulations.,Laws,Corruption,0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0,prevent
483,505,The United Nations has imposed sanctions on Syria in an effort to prevent the country from committing war crimes.,Sanctions,War crimes,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
484,506,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the spread of extremism.,Arms embargo,Spread of extremism,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
485,507,The United Nations has imposed an arms embargo on Iran in an effort to prevent the development of nuclear weapons.,Arms embargo,Development of nuclear weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect effect 0,prevent
486,508,"The government has implemented a series of measures to prevent the illegal trafficking of weapons, including increased border security and increased penalties.",penalties,illegal trafficking of weapons,0 0 0 0 0 0 0 0 0 0 0 effect effect effect effect 0 0 0 0 0 0 prevention 0 0,prevent
487,509,"The government has implemented a series of measures to prevent the illegal trafficking of wildlife, including increased inspections and penalties.",Inspections,illegal trafficking of wildlife,0 0 0 0 0 0 0 0 0 0 0 effect effect effect effect 0 0 prevention 0 0 0 0,prevent
488,510,The government has passed legislation to prevent companies from exploiting workers by paying them below minimum wage.,legislation,exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0,prevent
489,511,The government has passed legislation to prevent companies from exploiting natural resources without proper environmental safeguards.,legislation,exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0,prevent
490,512,The government has passed legislation to prevent companies from exploiting vulnerable populations by taking advantage of their lack of knowledge or resources.,legislation,exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
491,513,The government has passed legislation to prevent companies from exploiting consumers by using deceptive marketing practices.,legislation,exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0,prevent
492,514,The government has passed legislation to prevent companies from exploiting children by using them in labor or advertising.,legislation,exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,prevent
493,515,The United Nations has imposed an arms embargo on North Korea in an effort to prevent the government from developing nuclear weapons.,Arms embargo,Developing nuclear weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
494,516,The United Nations has imposed an arms embargo on Iran in an effort to prevent the government from developing nuclear weapons.,Arms embargo,Developing nuclear weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
495,517,The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the government from using weapons against its own citizens.,Arms embargo,Using weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 0 0,prevent
496,518,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the government from using weapons against its own citizens.,Arms embargo,Using weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 0 0,prevent
497,519,The United Nations has imposed an arms embargo on the Democratic Republic of the Congo in an effort to prevent the government from using weapons against its own citizens.,Arms embargo,Using weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 0 0,prevent
498,522,The United Nations has imposed a travel ban on Myanmar in an effort to prevent the country from destabilizing the region.,Travel ban,Destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
499,524,The government has implemented a series of measures to prevent the illegal trafficking of people.,measures,trafficking,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0,prevent
500,525,The government has implemented a series of measures to prevent the illegal smuggling of drugs.,measures,smuggling,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0,prevent
501,526,The government has implemented a series of measures to prevent the proliferation of weapons of mass destruction.,measures,proliferation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0,prevent
502,527,The government has implemented a series of measures to prevent the illegal sale of drugs.,measures,sale,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0,prevent
503,529,The government has implemented a series of measures to prevent the destruction of the environment.,measures,destruction,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
504,530,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,Sanctions,Destabilizing,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
505,531,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence in the region.,Embargo,Violence,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
506,532,The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,sanctions,developing nuclear,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect effect 0 0,prevent
507,533,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from acquiring weapons of mass destruction.,embargo,weapons,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
508,534,The United States and its allies have imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,sanctions,destabilizing,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
509,536,"The government has implemented a series of measures to prevent the spread of disease, including increased access to vaccinations and increased access to healthcare.",Measures,Disease,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,prevent
510,537,"The government has implemented a series of measures to prevent the spread of misinformation, including increased regulation of social media platforms and increased investment in media literacy.",Measures,Misinformation,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
511,538,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from destabilizing the region.,sanctions,destabilizing,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
512,539,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from destabilizing the region.,embargo,destabilizing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
513,540,The United Nations has imposed a travel ban on Venezuela in an effort to prevent the country from destabilizing the region.,ban,destabilizing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
514,541,The United Nations has imposed a travel ban on North Korea in an effort to prevent the country from acquiring weapons of mass destruction.,Travel ban,Weapons of mass destruction,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect effect effect effect 0,prevent
515,543,"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and accountability.",Measures,Corruption,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0,prevent
516,544,"The government has implemented a series of measures to prevent the spread of poverty, including increased access to education and job training.",Measures,Poverty,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
517,545,"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",Measures,Disease,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
518,546,"The government has implemented a series of measures to prevent the spread of violence, including increased police presence and improved community engagement.",Measures,Violence,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
519,547,"The government has implemented a series of measures to prevent the spread of discrimination, including increased awareness and education.",Measures,Discrimination,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0,prevent
520,548,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased monitoring of environmental practices and increased penalties for companies that violate environmental regulations.",Monitoring,Resources,0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
521,549,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from becoming a safe haven for terrorists.,Arms embargo,becoming,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
522,550,The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,Economic sanctions,Interfering,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,prevent
523,551,The government has implemented a series of laws to protect the environment.,Laws,Environment,0 0 0 0 0 0 0 prevention 0 0 0 effect 0,prevent
524,552,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
525,553,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other nations.,sanctions,interfering,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,prevent
526,554,The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,embargo,developing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
527,555,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from destabilizing the region.,embargo,destabilizing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
528,556,"The government has implemented a series of measures to prevent the rise of extremism, including increased surveillance and increased regulation of hate speech.",Surveillance,Extremism,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0 0,prevent
529,557,"The government has implemented a series of measures to prevent the spread of misinformation, including increased fact-checking and increased regulation of online content.",Fact-checking,Misinformation,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
530,558,"The government has implemented a series of measures to prevent the spread of cybercrime, including increased security protocols and increased enforcement of cybercrime laws.",Security,Cybercrime,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
531,559,The United Nations has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,sanctions,nuclear,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
532,560,The United States and its allies have imposed a naval blockade of North Korea in an effort to prevent the country from importing weapons and supplies.,blockade,weapons,0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
533,561,The United States and its allies have imposed a no-fly zone over North Korea in an effort to prevent the country from using its air force to attack other nations.,no-fly,attack,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
534,562,The United States and its allies have imposed a series of economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,sanctions,nuclear,0 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
535,563,The government has implemented a series of laws to prevent the exploitation of vulnerable populations.,Laws,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
536,564,The government has implemented a series of laws to prevent the illegal trafficking of drugs and weapons.,Laws,Trafficking,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0,prevent
537,565,The government has implemented a series of laws to prevent the illegal exploitation of natural resources.,Laws,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
538,566,The government has implemented a series of laws to prevent the illegal dumping of hazardous waste.,Laws,Dumping,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
539,567,The United Nations has imposed a trade embargo on Cuba in an effort to prevent the country from supporting terrorism.,Trade embargo,Supporting terrorism,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
540,569,The United States has imposed economic sanctions on Cuba in an effort to prevent the government from further oppressing its citizens.,Economic sanctions,Oppressing,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
